咪咕央卫,#genre#
CCTV17,http://39.165.39.49:19901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://39.165.39.49:19901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=0&authid=0
中国教育,http://39.165.39.49:19901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://39.165.39.49:19901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://39.165.39.49:19901/tsfile/live/1127_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://39.165.39.49:19901/tsfile/live/1128_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://39.165.39.49:19901/tsfile/live/1129_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://39.165.39.49:19901/tsfile/live/1130_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://39.165.39.49:19901/tsfile/live/1131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://39.165.39.49:19901/tsfile/live/1133_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://39.165.39.49:19901/tsfile/live/1134_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://39.165.39.49:19901/tsfile/live/1140_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://39.165.39.49:19901/tsfile/live/1141_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://39.165.39.49:19901/tsfile/live/1143_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://39.165.39.49:19901/tsfile/live/1149_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://39.165.39.49:19901/tsfile/live/1156_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://39.165.39.49:19901/tsfile/live/1157_1.m3u8?key=txiptv&playlive=0&authid=0
卡酷动画,http://39.165.39.49:19901/tsfile/live/1158_1.m3u8?key=txiptv&playlive=0&authid=0
炫动卡通,http://39.165.39.49:19901/tsfile/live/1159_1.m3u8?key=txiptv&playlive=0&authid=0
优漫卡通,http://39.165.39.49:19901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=0&authid=0
文体旅游,http://39.165.39.49:19901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=0&authid=0
都市频道,http://39.165.39.49:19901/tsfile/live/1106_1.m3u8?key=txiptv&playlive=0&authid=0
民生频道,http://39.165.39.49:19901/tsfile/live/1109_1.m3u8?key=txiptv&playlive=0&authid=0
法制频道,http://39.165.39.49:19901/tsfile/live/1110_1.m3u8?key=txiptv&playlive=0&authid=0
电视剧频,http://39.165.39.49:19901/tsfile/live/1111_1.m3u8?key=txiptv&playlive=0&authid=0
新闻频道,http://39.165.39.49:19901/tsfile/live/1112_1.m3u8?key=txiptv&playlive=0&authid=0
公共频道,http://39.165.39.49:19901/tsfile/live/1114_1.m3u8?key=txiptv&playlive=0&authid=0
快乐垂钓,http://39.165.39.49:19901/tsfile/live/1115_1.m3u8?key=txiptv&playlive=0&authid=0
戏曲频道,http://39.165.39.49:19901/tsfile/live/1118_1.m3u8?key=txiptv&playlive=0&authid=0
文物宝库,http://39.165.39.49:19901/tsfile/live/1119_1.m3u8?key=txiptv&playlive=0&authid=0
梨园频道,http://39.165.39.49:19901/tsfile/live/1120_1.m3u8?key=txiptv&playlive=0&authid=0
武术世界,http://39.165.39.49:19901/tsfile/live/1121_1.m3u8?key=txiptv&playlive=0&authid=0
调解剧场,http://39.165.39.49:19901/tsfile/live/1124_1.m3u8?key=txiptv&playlive=0&authid=0
风尚河南,http://39.165.39.49:19901/tsfile/live/1125_1.m3u8?key=txiptv&playlive=0&authid=0
全纪实频道,http://39.165.39.49:19901/tsfile/live/1126_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://live1.jzjsnm.cn/live1/cctv1_sd.m3u8?auth_key=1674380689129-0-0-33b866062e0fd04f6716d1178a54ec89
CCTV2,http://live1.jzjsnm.cn/live1/cctv2_sd.m3u8?auth_key=1674380714768-0-0-169f569dcf4861f4fcee2f147582afb2
CCTV4,http://live1.jzjsnm.cn/live1/cctv4_sd.m3u8?auth_key=1674380730443-0-0-52065a31109414e7ca8eee2262cde29c
CCTV9,http://live1.jzjsnm.cn/live1/cctv9_sd.m3u8?auth_key=1674380742710-0-0-a5ee3907e3b6981efecef9bdbdd305cd
CCTV10,http://live1.jzjsnm.cn/live1/cctv10_sd.m3u8?auth_key=1674380760270-0-0-9db2fec388bf6f405b9060ba98f9848d
CCTV12,http://live1.jzjsnm.cn/live1/cctv12_sd.m3u8?auth_key=1674380775443-0-0-84c3332beebc39185caeecc7291c7528
CCTV13,http://live1.jzjsnm.cn/live1/cctv13_sd.m3u8?auth_key=1674380790066-0-0-f80315c25ec44778e829c9d9b4cbb843
CCTV14,http://live1.jzjsnm.cn/live1/cctv14_sd.m3u8?auth_key=1674380806614-0-0-f88361d26a1ad60b954e40ba15b0a21f
CCTV15,http://live1.jzjsnm.cn/live1/cctv15_sd.m3u8?auth_key=1674380822365-0-0-980cab839c86129c4e63e163019d4695
北京卫视,http://live1.jzjsnm.cn/live1/beijing_sd.m3u8?auth_key=1674380838880-0-0-3de900dceb7b3e68fc8ca6dd48628631
天津卫视,http://live1.jzjsnm.cn/live1/tianjin_sd.m3u8?auth_key=1674380847204-0-0-f0a12cb2dbf24d6ab632ce26692bc1c9
河北卫视,http://live1.jzjsnm.cn/live1/hebei_sd.m3u8?auth_key=1674380851136-0-0-b27018959cdc61a8f498b8c759c7d992
辽宁卫视,http://live1.jzjsnm.cn/live1/liaoning_sd.m3u8?auth_key=1674384719494-0-0-a10dd4996266e8aa995196366bd463fe
东方卫视,http://live1.jzjsnm.cn/live1/shanghai_sd.m3u8?auth_key=1674384729585-0-0-6e217e7f8c5ab9fba2299b0b88685cf0
东南卫视,http://live1.jzjsnm.cn/live1/fujiandongnan_sd.m3u8?auth_key=1674384757505-0-0-f1870b9819c26f11f25e7f619f316862
广东卫视,http://live1.jzjsnm.cn/live1/guangdong_sd.m3u8?auth_key=1674384778304-0-0-697b97e78c0200a66b85de0ee2ce9a33
深圳卫视,http://live1.jzjsnm.cn/live1/shenzhen_sd.m3u8?auth_key=1674384785991-0-0-3ac98f1479307e7b7d4b7b20bbd53be8
湖北卫视,http://live1.jzjsnm.cn/live1/hubei_sd.m3u8?auth_key=1674384773702-0-0-3618eda3c7aa5305bc201b14f519db1e
江苏卫视,http://live1.jzjsnm.cn/live1/jiangsu_sd.m3u8?auth_key=1674384747063-0-0-ea2da3e84ca1c2cf3689147c1ba0c6eb
四川卫视,http://live1.jzjsnm.cn/live1/sichuang_sd.m3u8?auth_key=1674384813397-0-0-5a2295828e24be4c332914b5d5ac1ceb
重庆卫视,http://live1.jzjsnm.cn/live1/chongqing_sd.m3u8?auth_key=1674384793775-0-0-892cf335f1f820040343f7f8d9431842
山东卫视,http://live1.jzjsnm.cn/live1/shandong_sd.m3u8?auth_key=1674384766403-0-0-3b864bfd57e57d2f6262d19132b3bde9
广西卫视,http://live1.jzjsnm.cn/live1/guangxi_sd.m3u8?auth_key=1674384782046-0-0-2db7f33b30186694a59ba8c5a05729f6
甘肃卫视,http://live1.jzjsnm.cn/live1/gansu_sd.m3u8?auth_key=1674384828826-0-0-d9a684f8f64614eb974c5c6069fd7ea1
海南卫视,http://live1.jzjsnm.cn/live1/hainan_sd.m3u8?auth_key=1674384790084-0-0-3fc253fac33ed7e4f1e21db277d67f2a
贵州卫视,http://live1.jzjsnm.cn/live1/guizhou_sd.m3u8?auth_key=1674384798657-0-0-8df7415dfe060b882d402cf7b8b220d0
西藏卫视,http://live1.jzjsnm.cn/live1/xizang_sd.m3u8?auth_key=1674384806767-0-0-f6a9fd6bf153fbcf1154eb8a9a78512d
宁夏卫视,http://live1.jzjsnm.cn/live1/ningxia_sd.m3u8?auth_key=1674384832988-0-0-310bf6a46794884a574b4180be3ef5d1
兵团卫视,http://live1.jzjsnm.cn/live1/bingtuan_sd.m3u8?auth_key=1674384824936-0-0-9dbbc3c7a6c08ec584bfaffab54d6399
移动IPV6,#genre#
CCTV1,http://[2409:8087:1e02:20::1D]/PLTV/11/224/3221226163/index.m3u8
CCTV1,http://[2409:8087:1e02:20::32]/PLTV/11/224/3221226163/index.m3u8
CCTV1,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221226163/index.m3u8
CCTV1,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226163/index.m3u8
CCTV1,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225723/index.m3u8
CCTV1,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225673/index.m3u8
CCTV1,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225770/index.m3u8
CCTV1,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226145/index.m3u8
CCTV1,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226163/index.m3u8
CCTV2,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://[2409:8087:1e02:20::1C]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://[2409:8087:1e02:20::12]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://[2409:8087:1e02:20::30]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://[2409:8087:1e02:20::32]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://[2409:8087:1e02:20::1F]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://[2409:8087:1e02:20::2A]/PLTV/11/224/3221226122/index.m3u8
CCTV2,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226122/index.m3u8
CCTV3,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::25]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::16]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::2B]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::13]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::19]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::1D]/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225766/index.m3u8
CCTV3,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226165/index.m3u8
CCTV4,http://[2409:8087:1e02:20::24]/PLTV/11/224/3221226124/index.m3u8
CCTV4,http://[2409:8087:1e02:20::1D]/PLTV/11/224/3221226124/index.m3u8
CCTV4,http://[2409:8087:1e02:20::10]/PLTV/11/224/3221226124/index.m3u8
CCTV4,http://[2409:8087:1e02:20::2E]/PLTV/11/224/3221226124/index.m3u8
CCTV4,http://[2409:8087:1e02:20::20]/PLTV/11/224/3221226124/index.m3u8
CCTV4,http://[2409:8087:1e02:20::17]/PLTV/11/224/3221226124/index.m3u8
CCTV4,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221226124/index.m3u8
CCTV4,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226124/index.m3u8
CCTV5,http://[2409:8087:1e02:20::17]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::23]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::24]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::1A]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::1C]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::19]/PLTV/11/224/3221226146/index.m3u8
CCTV5,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225734/index.m3u8
CCTV5,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226146/index.m3u8
CCTV6,http://[2409:8087:1e02:20::1A]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::1E]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::18]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::25]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::13]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::32]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::24]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::2E]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::1D]/PLTV/11/224/3221226148/index.m3u8
CCTV6,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225741/index.m3u8
CCTV6,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226148/index.m3u8
CCTV7,http://[2409:8087:1e02:20::2B]/PLTV/11/224/3221226143/index.m3u8
CCTV7,http://[2409:8087:1e02:20::1F]/PLTV/11/224/3221226143/index.m3u8
CCTV7,http://[2409:8087:1e02:20::22]/PLTV/11/224/3221226143/index.m3u8
CCTV7,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225701/index.m3u8
CCTV7,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226143/index.m3u8
CCTV7,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226137/index.m3u8
CCTV8,http://[2409:8087:1e02:20::2C]/PLTV/11/224/3221226167/index.m3u8
CCTV8,http://[2409:8087:1e02:20::21]/PLTV/11/224/3221226167/index.m3u8
CCTV8,http://[2409:8087:1e02:20::19]/PLTV/11/224/3221226167/index.m3u8
CCTV8,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225724/index.m3u8
CCTV8,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225736/index.m3u8
CCTV8,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226167/index.m3u8
CCTV10,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226169/index.m3u8
CCTV10,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225743/index.m3u8
CCTV10,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226169/index.m3u8
CCTV11,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226145/index.m3u8
CCTV11,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226101/index.m3u8
CCTV12,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221226126/index.m3u8
CCTV12,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226126/index.m3u8
CCTV12,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226103/index.m3u8
CCTV12,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226126/index.m3u8
CCTV13,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226128/index.m3u8
CCTV13,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226128/index.m3u8
CCTV14,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226150/index.m3u8
CCTV14,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225738/index.m3u8
CCTV15,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226147/index.m3u8
CCTV15,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225688/index.m3u8
CCTV15,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226147/index.m3u8
CCTV16,http://[2409:8087:1e02:20::20]/PLTV/11/224/3221226120/index.m3u8
CCTV16,http://[2409:8087:1e02:20::32]/PLTV/11/224/3221226120/index.m3u8
CCTV16,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226120/index.m3u8
CCTV16,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226120/index.m3u8
CGTN,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226016/index.m3u8
CETV1,http://[2409:8087:1e02:20::23]/PLTV/11/224/3221225775/index.m3u8
CETV1,http://[2409:8087:1e02:20::22]/PLTV/11/224/3221225775/index.m3u8
CETV1,http://[2409:8087:1e02:20::25]/PLTV/11/224/3221225775/index.m3u8
CETV1,http://[2409:8087:1e02:20::24]/PLTV/11/224/3221225775/index.m3u8
CETV1,http://[2409:8087:1e02:20::10]/PLTV/11/224/3221225775/index.m3u8
CETV1,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225775/index.m3u8
CETV4,http://[2409:8087:1e02:20::30]/PLTV/11/224/3221226153/index.m3u8
CETV4,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221226153/index.m3u8
CETV4,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226153/index.m3u8
CETV4,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226069/index.m3u8
CETV4,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226153/index.m3u8
北京卫视,http://[2409:8087:1e02:20::1C]/PLTV/11/224/3221225724/index.m3u8
北京卫视,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221225724/index.m3u8
北京卫视,http://[2409:8087:1e02:20::23]/PLTV/11/224/3221225724/index.m3u8
北京卫视,http://[2409:8087:1e02:20::21]/PLTV/11/224/3221225724/index.m3u8
北京卫视,http://[2409:8087:1e02:20::17]/PLTV/11/224/3221225724/index.m3u8
北京卫视,http://[2409:8087:1e02:20::16]/PLTV/11/224/3221225724/index.m3u8
北京卫视,http://[2409:8087:1e02:20::1F]/PLTV/11/224/3221225724/index.m3u8
天津卫视,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::18]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::15]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::1A]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::13]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::1C]/PLTV/11/224/3221225742/index.m3u8
天津卫视,http://[2409:8087:1e02:20::2A]/PLTV/11/224/3221225742/index.m3u8
河北卫视,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226107/index.m3u8
山西卫视,http://[2409:8087:1e02:20::20]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::1E]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::25]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::2C]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::1D]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::1C]/PLTV/11/224/3221226113/index.m3u8
山西卫视,http://[2409:8087:1e02:20::12]/PLTV/11/224/3221226113/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226011/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::16]/PLTV/11/224/3221226011/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::24]/PLTV/11/224/3221226011/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::1D]/PLTV/11/224/3221226011/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::15]/PLTV/11/224/3221226011/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226011/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::33]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::23]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::25]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::17]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::1D]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::22]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::1F]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::21]/PLTV/11/224/3221226011/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::31]/PLTV/11/224/3221226011/index.m3u8
北京卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225724/1.m3u8
东方卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226106/1.m3u8
东方卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225725/1.m3u8
江西卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225740/1.m3u8
广西卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226130/1.m3u8
云南卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226151/1.m3u8
贵州卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226173/1.m3u8
山东卫视,http://[2409:8087:1e02:20::21]/PLTV/11/224/3221225733/1.m3u8
深圳卫视,http://[2409:8087:1e02:20::21]/PLTV/11/224/3221225728/1.m3u8
四川卫视,http://[2409:8087:1e02:20::21]/PLTV/11/224/3221226152/1.m3u8
重庆卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226171/1.m3u8
东南卫视,http://[2409:8087:1e02:20::15]/PLTV/11/224/3221225745/1.m3u8
黑龙江卫视,http://[2409:8087:1e02:20::24]/PLTV/11/224/3221225722/1.m3u8
吉林卫视,http://[2409:8087:1e02:20::23]/PLTV/11/224/3221226082/index.m3u8
吉林卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226149/index.m3u8
河北卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226107/index.m3u8
湖南卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221225726/index.m3u8
山西卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226113/index.m3u8
安徽卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221225739/index.m3u8
江苏卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221225720/index.m3u8
湖北卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221225729/index.m3u8
广东卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225731/index.m3u8
广西卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226084/index.m3u8
云南卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226109/index.m3u8
青海卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226105/index.m3u8
甘肃卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226090/index.m3u8
新疆卫视,http://[2409:8087:1e02:20::1B]/PLTV/11/224/3221226088/index.m3u8
东方卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225725/index.m3u8
江西卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225740/index.m3u8
江苏卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225720/index.m3u8
深圳卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225728/index.m3u8
黑龙江卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225722/index.m3u8
浙江卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225727/index.m3u8
湖南卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225726/index.m3u8
湖北卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225729/index.m3u8
山东卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225733/index.m3u8
安徽卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225739/index.m3u8
天津卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225742/index.m3u8
辽宁卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225747/index.m3u8
东南卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225745/index.m3u8
康巴卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225773/index.m3u8
西藏卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221225767/index.m3u8
内蒙古卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226011/index.m3u8
厦门卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226008/index.m3u8
西藏卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226012/index.m3u8
东方卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226106/index.m3u8
广西卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226130/index.m3u8
东方卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226050/index.m3u8
云南卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226151/index.m3u8
西卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226084/index.m3u8
吉林卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226082/index.m3u8
贵州卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226173/index.m3u8
陕西卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226086/index.m3u8
甘肃卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226090/index.m3u8
新疆卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226088/index.m3u8
宁夏卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226092/index.m3u8
青海卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226105/index.m3u8
河北卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226107/index.m3u8
云南卫视,http://[2409:8087:1e02:20::1a]/PLTV/11/224/3221226109/index.m3u8
